"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000217783",0.766543418388174,2.16255437209356,2.23128529294115,0.969196713183639,0.332447050694005,NA
"ENSG00000217786",0,NA,NA,NA,NA,NA
"ENSG00000217791",0,NA,NA,NA,NA,NA
"ENSG00000217801",19.9977524243115,0.165105004660571,0.506551196837428,0.325939422690891,0.744470187970718,0.914202121529008
"ENSG00000217805",0,NA,NA,NA,NA,NA
"ENSG00000217809",0,NA,NA,NA,NA,NA
"ENSG00000217811",0,NA,NA,NA,NA,NA
"ENSG00000217824",0,NA,NA,NA,NA,NA
"ENSG00000217835",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000217862",0.221256680762682,1.53940926805239,3.52295592936864,0.43696523570429,0.662136560102751,NA
"ENSG00000217874",0,NA,NA,NA,NA,NA
"ENSG00000217878",0,NA,NA,NA,NA,NA
"ENSG00000217889",0.392569687559213,0.0122460958742271,3.52034871879434,0.00347865988640499,0.997224436582238,NA
"ENSG00000217896",0,NA,NA,NA,NA,NA
"ENSG00000217897",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000217929",0.854828153290487,-0.359444909947174,1.96193404287934,-0.183209477021792,0.854633658636922,NA
"ENSG00000217930",49.0367200612051,0.466324151033433,0.251523649104197,1.85399723920295,0.0637395549708615,0.236485928474693
"ENSG00000217950",0,NA,NA,NA,NA,NA
"ENSG00000218014",0,NA,NA,NA,NA,NA
"ENSG00000218016",0.229169940718143,-1.27294280041894,3.52673698421313,-0.360940667284538,0.71814380181505,NA
"ENSG00000218020",0,NA,NA,NA,NA,NA
"ENSG00000218027",5.80430528791314,-1.65496625389284,0.879679032932121,-1.88132965767816,0.0599270890522906,NA
"ENSG00000218029",0,NA,NA,NA,NA,NA
"ENSG00000218048",0,NA,NA,NA,NA,NA
"ENSG00000218049",0,NA,NA,NA,NA,NA
"ENSG00000218052",19.0187479343416,-0.0366131787065062,0.403536826926218,-0.0907306998109506,0.927706576308157,0.980195067544791
"ENSG00000218069",0,NA,NA,NA,NA,NA
"ENSG00000218073",0.717821859342574,-0.828870784079425,2.01439359741223,-0.411474095799464,0.680724932024962,NA
"ENSG00000218089",0,NA,NA,NA,NA,NA
"ENSG00000218107",0,NA,NA,NA,NA,NA
"ENSG00000218125",0,NA,NA,NA,NA,NA
"ENSG00000218143",0,NA,NA,NA,NA,NA
"ENSG00000218153",0.774424437844514,3.13914280583026,2.68182318712748,1.17052564124954,0.24178950160859,NA
"ENSG00000218173",0,NA,NA,NA,NA,NA
"ENSG00000218175",1.56455756520773,-2.52869835456917,1.62231872101888,-1.55869393714513,0.119068837445841,NA
"ENSG00000218180",0,NA,NA,NA,NA,NA
"ENSG00000218186",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000218187",0,NA,NA,NA,NA,NA
"ENSG00000218189",0.392569687559213,0.0122460958742271,3.52034871879434,0.00347865988640499,0.997224436582238,NA
"ENSG00000218194",0,NA,NA,NA,NA,NA
"ENSG00000218198",0,NA,NA,NA,NA,NA
"ENSG00000218208",0.196284843779606,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000218213",0,NA,NA,NA,NA,NA
"ENSG00000218226",28.6920371087157,0.341690892775666,0.330892781980255,1.03263326184025,0.301775556238922,0.604789043170369
"ENSG00000218227",1.50665903247594,-0.728455162256653,1.64895573051467,-0.441767567664954,0.658657409864575,NA
"ENSG00000218233",0.302358732199078,-0.508242525850238,3.4755842320741,-0.146232256769947,0.883738042036284,NA
"ENSG00000218261",0,NA,NA,NA,NA,NA
"ENSG00000218265",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000218274",0,NA,NA,NA,NA,NA
"ENSG00000218281",0.263036354459798,1.70103957139276,3.517325312939,0.483617356954514,0.628657454288762,NA
"ENSG00000218283",2.12698130527125,-0.830537414560684,1.27158355864688,-0.653152055099297,0.513658255977391,NA
"ENSG00000218297",0,NA,NA,NA,NA,NA
"ENSG00000218300",0,NA,NA,NA,NA,NA
"ENSG00000218305",0,NA,NA,NA,NA,NA
"ENSG00000218313",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000218336",169.140794614262,-0.356315677476125,0.397596067497309,-0.896175054544615,0.370159276470047,0.670674330670451
"ENSG00000218337",0,NA,NA,NA,NA,NA
"ENSG00000218347",0,NA,NA,NA,NA,NA
"ENSG00000218350",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000218351",0,NA,NA,NA,NA,NA
"ENSG00000218358",3.47856145254734,-0.765551509066949,0.99692114560514,-0.767915810033554,0.44253720398408,NA
"ENSG00000218359",0,NA,NA,NA,NA,NA
"ENSG00000218363",0,NA,NA,NA,NA,NA
"ENSG00000218410",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000218418",1.73485182904026,0.131659008734217,1.19415869224532,0.11025252304337,0.912209108761055,NA
"ENSG00000218424",0,NA,NA,NA,NA,NA
"ENSG00000218426",3.12666700404128,-5.01033549703162,1.92144173739463,-2.60759168468223,0.00911816480933016,NA
"ENSG00000218428",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000218454",0,NA,NA,NA,NA,NA
"ENSG00000218459",0,NA,NA,NA,NA,NA
"ENSG00000218472",0,NA,NA,NA,NA,NA
"ENSG00000218475",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000218476",0,NA,NA,NA,NA,NA
"ENSG00000218483",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000218490",0,NA,NA,NA,NA,NA
"ENSG00000218499",0,NA,NA,NA,NA,NA
"ENSG00000218502",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000218512",0,NA,NA,NA,NA,NA
"ENSG00000218520",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000218521",0,NA,NA,NA,NA,NA
"ENSG00000218536",0,NA,NA,NA,NA,NA
"ENSG00000218549",0,NA,NA,NA,NA,NA
"ENSG00000218561",0,NA,NA,NA,NA,NA
"ENSG00000218565",0.335243829137614,-1.7946178461945,3.31505278278121,-0.54135422986806,0.588263448442798,NA
"ENSG00000218574",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000218577",0,NA,NA,NA,NA,NA
"ENSG00000218582",0.543715006515609,1.49285845630296,2.46121940929742,0.60655236614159,0.544148020105612,NA
"ENSG00000218586",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000218596",0.292839526672176,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000218617",0,NA,NA,NA,NA,NA
"ENSG00000218631",4.38760783720369,0.122435875788151,1.04931106947696,0.116682153986216,0.907111932719456,NA
"ENSG00000218632",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000218643",0,NA,NA,NA,NA,NA
"ENSG00000218676",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000218682",0.325094896959363,1.7915643958714,3.51151066673567,0.510197623160532,0.60991301719651,NA
"ENSG00000218689",0,NA,NA,NA,NA,NA
"ENSG00000218690",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000218698",0,NA,NA,NA,NA,NA
"ENSG00000218713",0.74939045063725,-0.542007075408761,2.92222477882032,-0.185477544142776,0.852854491853391,NA
"ENSG00000218716",0,NA,NA,NA,NA,NA
"ENSG00000218725",0,NA,NA,NA,NA,NA
"ENSG00000218728",0,NA,NA,NA,NA,NA
"ENSG00000218730",0,NA,NA,NA,NA,NA
"ENSG00000218732",0,NA,NA,NA,NA,NA
"ENSG00000218739",777.556044313386,-0.039916055534633,0.0942172994258142,-0.423659516648134,0.671814143422189,0.878182737970746
"ENSG00000218748",0,NA,NA,NA,NA,NA
"ENSG00000218749",0,NA,NA,NA,NA,NA
"ENSG00000218754",0,NA,NA,NA,NA,NA
"ENSG00000218757",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000218766",0,NA,NA,NA,NA,NA
"ENSG00000218772",0,NA,NA,NA,NA,NA
"ENSG00000218776",0,NA,NA,NA,NA,NA
"ENSG00000218792",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000218793",0,NA,NA,NA,NA,NA
"ENSG00000218803",0.263036354459798,1.70103957139276,3.517325312939,0.483617356954514,0.628657454288762,NA
"ENSG00000218806",0,NA,NA,NA,NA,NA
"ENSG00000218809",0,NA,NA,NA,NA,NA
"ENSG00000218813",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000218819",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000218823",0,NA,NA,NA,NA,NA
"ENSG00000218834",0,NA,NA,NA,NA,NA
"ENSG00000218857",0.195812391952255,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000218868",0,NA,NA,NA,NA,NA
"ENSG00000218870",0,NA,NA,NA,NA,NA
"ENSG00000218872",0,NA,NA,NA,NA,NA
"ENSG00000218890",0,NA,NA,NA,NA,NA
"ENSG00000218891",165.189317590862,-0.423413715443014,0.209709804472344,-2.01904587393219,0.0434824517355036,0.181466445724498
"ENSG00000218893",0,NA,NA,NA,NA,NA
"ENSG00000218896",1.48572048298861,-0.565208529708966,1.33295977130221,-0.424025197067121,0.671547437336116,NA
"ENSG00000218902",0,NA,NA,NA,NA,NA
"ENSG00000218965",0,NA,NA,NA,NA,NA
"ENSG00000218976",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000218980",70.49502678315,0.772463130416916,0.307388409949671,2.51298717002177,0.0119713688551508,0.0740026046168403
"ENSG00000218986",0,NA,NA,NA,NA,NA
"ENSG00000218991",0,NA,NA,NA,NA,NA
"ENSG00000218996",1.69932506301226,0.114166323569468,1.4880060950651,0.0767243655439954,0.938842820769437,NA
"ENSG00000219023",0.245247200942639,-1.35240910102795,3.52264095924272,-0.383919087035961,0.701038419045823,NA
"ENSG00000219027",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000219039",0.424982332670398,-1.07930236636265,2.58025387820358,-0.418293089482373,0.675732841560342,NA
"ENSG00000219061",0,NA,NA,NA,NA,NA
"ENSG00000219073",3.36225978253602,-0.0927920521677716,0.909929456652074,-0.10197719338506,0.918774777736602,NA
"ENSG00000219074",0,NA,NA,NA,NA,NA
"ENSG00000219085",0.98933967754035,-0.204531287247921,2.20201004889586,-0.0928839027553385,0.925995794197383,NA
"ENSG00000219087",0,NA,NA,NA,NA,NA
"ENSG00000219088",2.11772009231934,3.78258804576363,1.67114361195539,2.26347276122946,0.0236065618761131,NA
"ENSG00000219095",0,NA,NA,NA,NA,NA
"ENSG00000219102",2.75053974737555,0.309656652936205,1.14275498779961,0.270973792494622,0.786411188975086,NA
"ENSG00000219133",0.683771072469291,-1.88313893041615,1.99343427370856,-0.944670689800462,0.344827025261755,NA
"ENSG00000219135",0,NA,NA,NA,NA,NA
"ENSG00000219139",0,NA,NA,NA,NA,NA
"ENSG00000219146",0.245348050780833,0.17336571469788,3.5338115409304,0.0490591285612915,0.960872174846211,NA
"ENSG00000219149",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000219150",0,NA,NA,NA,NA,NA
"ENSG00000219163",0.228697488890791,-1.27036164147508,3.52685839933503,-0.360196383760289,0.718700278814812,NA
"ENSG00000219186",0.492206295177941,0.251808154233419,3.13196985635361,0.0803992904729249,0.935919691200113,NA
"ENSG00000219188",0.30283118402643,-0.509934060371387,3.52871902828731,-0.144509680788863,0.885098012526193,NA
"ENSG00000219190",0,NA,NA,NA,NA,NA
"ENSG00000219200",1489.06041544161,-0.0647174249358531,0.124603598364373,-0.519386484703296,0.603491254259011,0.839493481431551
"ENSG00000219201",1.20324838830914,1.46856417656254,2.54763323180317,0.576442542132767,0.564316096286059,NA
"ENSG00000219222",0,NA,NA,NA,NA,NA
"ENSG00000219240",0,NA,NA,NA,NA,NA
"ENSG00000219249",0,NA,NA,NA,NA,NA
"ENSG00000219253",0,NA,NA,NA,NA,NA
"ENSG00000219257",0,NA,NA,NA,NA,NA
"ENSG00000219262",0,NA,NA,NA,NA,NA
"ENSG00000219273",26.3835934772085,-0.237970898310826,0.432346143259209,-0.550417534702405,0.582033024544559,0.825009848502175
"ENSG00000219274",0,NA,NA,NA,NA,NA
"ENSG00000219280",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000219284",0,NA,NA,NA,NA,NA
"ENSG00000219294",0.12262360047132,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000219297",0,NA,NA,NA,NA,NA
"ENSG00000219298",0,NA,NA,NA,NA,NA
"ENSG00000219302",0,NA,NA,NA,NA,NA
"ENSG00000219314",0,NA,NA,NA,NA,NA
"ENSG00000219329",0,NA,NA,NA,NA,NA
"ENSG00000219355",0.422188486639963,-0.0254905688458926,3.23821870513624,-0.00787178729017323,0.993719287319411,NA
"ENSG00000219361",0.325094896959363,1.7915643958714,3.51151066673567,0.510197623160532,0.60991301719651,NA
"ENSG00000219368",0,NA,NA,NA,NA,NA
"ENSG00000219375",0,NA,NA,NA,NA,NA
"ENSG00000219384",0,NA,NA,NA,NA,NA
"ENSG00000219387",0,NA,NA,NA,NA,NA
"ENSG00000219391",0,NA,NA,NA,NA,NA
"ENSG00000219392",1.36126922543208,0.974345112097761,1.37033245928497,0.711028265802131,0.477066720224371,NA
"ENSG00000219395",2.09698861773575,1.04464817453925,1.10396004556776,0.946273534747352,0.344009088275631,NA
"ENSG00000219404",0.254141777701219,0.17336571469788,3.5338115409304,0.0490591285612915,0.960872174846211,NA
"ENSG00000219409",0,NA,NA,NA,NA,NA
"ENSG00000219430",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000219433",0.322458325752927,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000219435",2.32636472865795,-0.501430953118346,1.22452610660909,-0.409489802146309,0.68218024910935,NA
"ENSG00000219438",1.60959374362752,1.02888654128737,3.19580937658287,0.321948658398238,0.747491589926086,NA
"ENSG00000219451",0.276031689958137,1.53940924125342,3.52295592989654,0.436965228031857,0.662136565667062,NA
"ENSG00000219453",0,NA,NA,NA,NA,NA
"ENSG00000219463",0,NA,NA,NA,NA,NA
"ENSG00000219470",2.83726076182974,1.34792988275954,1.10602757538962,1.21871272719824,0.222953245651311,NA
"ENSG00000219481",952.807542286314,-0.674701527629948,0.166175651373654,-4.06017080151441,4.90368309334862e-05,0.000855602309317568
"ENSG00000219487",0,NA,NA,NA,NA,NA
"ENSG00000219491",0,NA,NA,NA,NA,NA
"ENSG00000219492",0,NA,NA,NA,NA,NA
"ENSG00000219500",0,NA,NA,NA,NA,NA
"ENSG00000219507",14.6107325150418,0.228679885122463,0.556493433350801,0.410930069283151,0.681123812994193,0.8831110476669
"ENSG00000219529",2.04087004805907,0.162862796696721,1.60627977632839,0.101391301252009,0.919239841484975,NA
"ENSG00000219532",0,NA,NA,NA,NA,NA
"ENSG00000219547",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000219549",0,NA,NA,NA,NA,NA
"ENSG00000219553",0,NA,NA,NA,NA,NA
"ENSG00000219559",0,NA,NA,NA,NA,NA
"ENSG00000219565",4.89236238609442,2.59854975879882,1.02985211958518,2.52322611118721,0.0116283604534665,NA
"ENSG00000219575",0,NA,NA,NA,NA,NA
"ENSG00000219582",0,NA,NA,NA,NA,NA
"ENSG00000219592",0,NA,NA,NA,NA,NA
"ENSG00000219604",1.46748943450915,-0.609919671887204,1.42622861871296,-0.427645094120745,0.668909529802522,NA
"ENSG00000219607",74.2672340610929,-0.0824898796459923,0.273275649692074,-0.301855945595378,0.762761880399867,0.921029053988046
"ENSG00000219608",0.213092680493646,-1.23127380044219,3.52871918600392,-0.348929380758274,0.727142327123918,NA
"ENSG00000219619",0,NA,NA,NA,NA,NA
"ENSG00000219622",0,NA,NA,NA,NA,NA
"ENSG00000219626",194.539348206287,-0.0453844967598087,0.147041977387525,-0.308649934978766,0.75758783151644,0.91951175735827
"ENSG00000219627",0,NA,NA,NA,NA,NA
"ENSG00000219642",1.82126208943087,2.81809661553807,2.4216244573349,1.16372157004043,0.244536865125824,NA
"ENSG00000219653",0,NA,NA,NA,NA,NA
"ENSG00000219666",0,NA,NA,NA,NA,NA
"ENSG00000219669",0.12262360047132,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000219681",0,NA,NA,NA,NA,NA
"ENSG00000219682",0.503664338752374,-1.17219296825308,2.50301198852155,-0.468312965990012,0.639560797510931,NA
"ENSG00000219693",1.02054929433464,-0.268912919544514,2.14180667681182,-0.125554244673849,0.900084783702023,NA
"ENSG00000219699",0,NA,NA,NA,NA,NA
"ENSG00000219700",0,NA,NA,NA,NA,NA
"ENSG00000219702",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000219703",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000219712",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000219722",0,NA,NA,NA,NA,NA
"ENSG00000219736",0,NA,NA,NA,NA,NA
"ENSG00000219738",0,NA,NA,NA,NA,NA
"ENSG00000219747",2.76593893977861,0.774232557462331,1.0520181675116,0.735949797610122,0.46176125014347,NA
"ENSG00000219755",16.2411084667141,0.0712540550809133,0.482691341673318,0.147618258147952,0.882644045050905,0.966466618942523
"ENSG00000219757",0,NA,NA,NA,NA,NA
"ENSG00000219758",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000219770",0,NA,NA,NA,NA,NA
"ENSG00000219773",0,NA,NA,NA,NA,NA
"ENSG00000219776",0.424825057846399,1.23799917619295,3.1417865360671,0.394043058616797,0.693549249465163,NA
"ENSG00000219784",0,NA,NA,NA,NA,NA
"ENSG00000219790",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000219797",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000219806",0,NA,NA,NA,NA,NA
"ENSG00000219807",0,NA,NA,NA,NA,NA
"ENSG00000219814",1.30405230497747,3.89712001244954,3.41582771392635,1.14090063634092,0.253911274602261,NA
"ENSG00000219863",0,NA,NA,NA,NA,NA
"ENSG00000219867",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000219870",0,NA,NA,NA,NA,NA
"ENSG00000219881",0.73909228502266,-1.9064529910446,1.97222226195561,-0.966652201336683,0.333717929425522,NA
"ENSG00000219891",37.6309668883802,-0.474649909439209,0.339347950577014,-1.39871158388354,0.161899489099574,0.424362714159406
"ENSG00000219902",0.591238722906073,-1.62526854830902,2.41595452577105,-0.672723153922078,0.501123434416191,NA
"ENSG00000219928",0.36021566612069,-0.548901543952036,3.3107513171343,-0.16579364965024,0.868319343804786,NA
"ENSG00000219930",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000219932",0.644003341210289,0.778812077682043,2.11394124142341,0.368417088621458,0.712562257301382,NA
"ENSG00000219940",0,NA,NA,NA,NA,NA
"ENSG00000219941",0,NA,NA,NA,NA,NA
"ENSG00000219951",0.759495585318469,-1.32504133758499,2.81733117580243,-0.470317919655857,0.638127896632901,NA
"ENSG00000219986",0,NA,NA,NA,NA,NA
"ENSG00000219992",6.25871733255054,0.643797757864398,0.730231787117221,0.881634803116359,0.377974328148943,NA
"ENSG00000219993",0,NA,NA,NA,NA,NA
"ENSG00000220008",0,NA,NA,NA,NA,NA
"ENSG00000220030",0,NA,NA,NA,NA,NA
"ENSG00000220069",0,NA,NA,NA,NA,NA
"ENSG00000220076",0,NA,NA,NA,NA,NA
"ENSG00000220091",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000220105",0,NA,NA,NA,NA,NA
"ENSG00000220110",0,NA,NA,NA,NA,NA
"ENSG00000220113",0,NA,NA,NA,NA,NA
"ENSG00000220125",0,NA,NA,NA,NA,NA
"ENSG00000220130",0.195812391952255,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000220131",0,NA,NA,NA,NA,NA
"ENSG00000220132",0,NA,NA,NA,NA,NA
"ENSG00000220139",0,NA,NA,NA,NA,NA
"ENSG00000220154",0,NA,NA,NA,NA,NA
"ENSG00000220157",0.335716280964966,-1.79552870480327,3.48895057690113,-0.514632886086351,0.606809580079743,NA
"ENSG00000220181",0,NA,NA,NA,NA,NA
"ENSG00000220184",0,NA,NA,NA,NA,NA
"ENSG00000220201",21.7935482671515,0.756718706701312,0.421240506217924,1.79640536826682,0.0724300707137266,0.257567951737835
"ENSG00000220204",0,NA,NA,NA,NA,NA
"ENSG00000220205",900.053847963285,0.45512068499288,0.150665915341177,3.02072757439715,0.00252168129831821,0.0224256390270283
"ENSG00000220212",0,NA,NA,NA,NA,NA
"ENSG00000220237",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000220240",0,NA,NA,NA,NA,NA
"ENSG00000220248",0,NA,NA,NA,NA,NA
"ENSG00000220267",0.512558915510954,0.269178900948749,2.55594121842485,0.105314981036471,0.916125875933596,NA
"ENSG00000220291",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000220305",4.26697358895152,0.475232493591015,0.841885577463976,0.564485847379123,0.572423529181244,NA
"ENSG00000220311",0,NA,NA,NA,NA,NA
"ENSG00000220323",6.20191828973396,0.503804443229907,1.18152041039215,0.426403504161806,0.669813848446905,NA
"ENSG00000220326",0,NA,NA,NA,NA,NA
"ENSG00000220340",0,NA,NA,NA,NA,NA
"ENSG00000220343",1.58725639158587,-0.0796091983914932,1.29316546116197,-0.0615614944741569,0.950912041710338,NA
"ENSG00000220347",0,NA,NA,NA,NA,NA
"ENSG00000220349",0,NA,NA,NA,NA,NA
"ENSG00000220370",0,NA,NA,NA,NA,NA
"ENSG00000220377",0,NA,NA,NA,NA,NA
"ENSG00000220378",0.45444385692715,1.23916789546057,3.08441628130301,0.401751184809946,0.687867150923462,NA
"ENSG00000220379",0,NA,NA,NA,NA,NA
"ENSG00000220391",0.644916651505854,0.345791119763819,3.49016332891294,0.0990759134104824,0.921077996291371,NA
"ENSG00000220392",0.618847131095585,0.604176401467654,2.12398468244809,0.284454217801272,0.776062314357506,NA
"ENSG00000220412",0,NA,NA,NA,NA,NA
"ENSG00000220418",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000220446",0,NA,NA,NA,NA,NA
"ENSG00000220447",0,NA,NA,NA,NA,NA
"ENSG00000220472",0.490595251723472,-1.13359112539165,3.0677167058935,-0.369522753914619,0.711738116236924,NA
"ENSG00000220483",0,NA,NA,NA,NA,NA
"ENSG00000220494",1.443589131361,-0.0240245512111212,1.42242810648618,-0.0168898175602485,0.986524516019708,NA
"ENSG00000220505",0,NA,NA,NA,NA,NA
"ENSG00000220506",1.1417071114173,-0.00226115759758932,1.62166297981638,-0.00139434495683274,0.998887474047005,NA
"ENSG00000220514",0,NA,NA,NA,NA,NA
"ENSG00000220515",0,NA,NA,NA,NA,NA
"ENSG00000220517",0,NA,NA,NA,NA,NA
"ENSG00000220522",0.407549867188036,2.22458539558003,3.15795147125028,0.704439386048982,0.481159185324506,NA
"ENSG00000220537",0,NA,NA,NA,NA,NA
"ENSG00000220540",0,NA,NA,NA,NA,NA
"ENSG00000220541",0,NA,NA,NA,NA,NA
"ENSG00000220548",0.41219682928571,0.819772399762922,3.1752512395138,0.258175601842596,0.796271386691588,NA
"ENSG00000220550",0,NA,NA,NA,NA,NA
"ENSG00000220553",0,NA,NA,NA,NA,NA
"ENSG00000220556",0,NA,NA,NA,NA,NA
"ENSG00000220557",0,NA,NA,NA,NA,NA
"ENSG00000220563",7.76201401036729,-1.56202262429864,0.644946155382417,-2.42194268663009,0.0154377851130468,NA
"ENSG00000220581",0,NA,NA,NA,NA,NA
"ENSG00000220583",2.79660699521814,0.300731618214033,1.20850453817983,0.248846081014288,0.803479844525704,NA
"ENSG00000220585",0,NA,NA,NA,NA,NA
"ENSG00000220586",0,NA,NA,NA,NA,NA
"ENSG00000220598",0,NA,NA,NA,NA,NA
"ENSG00000220600",0,NA,NA,NA,NA,NA
"ENSG00000220614",1.03588624977699,-0.11610000227651,1.84572854741167,-0.0629019919745625,0.949844548621589,NA
"ENSG00000220635",0,NA,NA,NA,NA,NA
"ENSG00000220643",0,NA,NA,NA,NA,NA
"ENSG00000220660",0,NA,NA,NA,NA,NA
"ENSG00000220666",0,NA,NA,NA,NA,NA
"ENSG00000220685",1.71365608012447,-2.29880477803458,1.81740331259631,-1.26488422360722,0.205912833539722,NA
"ENSG00000220694",0.423885252074724,1.02309439797963,3.20523790619456,0.319194527183883,0.749579006755832,NA
"ENSG00000220695",0.334614102486265,0.818786585388656,3.36304727241628,0.243465678316313,0.807644670025759,NA
"ENSG00000220721",0,NA,NA,NA,NA,NA
"ENSG00000220725",0,NA,NA,NA,NA,NA
"ENSG00000220730",0,NA,NA,NA,NA,NA
"ENSG00000220733",0,NA,NA,NA,NA,NA
"ENSG00000220734",0,NA,NA,NA,NA,NA
"ENSG00000220739",0,NA,NA,NA,NA,NA
"ENSG00000220744",1.86914541283692,-1.28011841492639,1.40873147993981,-0.908702923981708,0.363506960325633,NA
"ENSG00000220745",0,NA,NA,NA,NA,NA
"ENSG00000220748",0,NA,NA,NA,NA,NA
"ENSG00000220749",3.27567919741709,-0.359087102671787,0.87426190724458,-0.410731726609851,0.681269260296955,NA
"ENSG00000220758",0,NA,NA,NA,NA,NA
"ENSG00000220771",0,NA,NA,NA,NA,NA
"ENSG00000220773",1.90104535495987,-4.28096041051939,2.18237900852146,-1.96160263354975,0.0498087654318835,NA
"ENSG00000220785",349.020234102337,-0.671654399025427,0.215437067025054,-3.11763620021488,0.00182307688243158,0.0171493784996436
"ENSG00000220793",3.53680082620429,0.766542338254123,1.50905076462325,0.507963254930987,0.611479112671758,NA
"ENSG00000220804",47.3868562069446,-0.194654262820306,0.27647121133121,-0.704067023409221,0.481391035315908,0.757096525158534
"ENSG00000220831",0,NA,NA,NA,NA,NA
"ENSG00000220842",2152.18749956141,-0.108720329219114,0.235011528319949,-0.462617004350102,0.643638917934283,0.862570693931043
"ENSG00000220848",41.1960783979907,0.481190717826721,0.328126085650324,1.4664811451154,0.142517254164237,0.393513913275729
"ENSG00000220867",2.08134896752169,-1.43879424588853,1.27418440437225,-1.12918839765378,0.258818367086024,NA
"ENSG00000220868",0,NA,NA,NA,NA,NA
